   12     815        1367.0661         0.200 
    1     816        1367.0667         0.200 
    2     816        1367.0672         0.200 
    3     816        1367.0678         0.200 
    4     816        1367.0683         0.200 
    5     816        1367.0689         0.200 
    6     816        1367.0694         0.200 
    7     816        1367.0700         0.200 
    8     816        1367.0706         0.200 
    9     816        1367.0711         0.200 
   10     816        1367.0717         0.200 
   11     816        1367.0722         0.200 
   12     816        1367.0728         0.200 
    1     817        1367.0733         0.200 
    2     817        1367.0739         0.200 
    3     817        1367.0744         0.200 
    4     817        1367.0750         0.200 
    5     817        1367.0756         0.200 
    6     817        1367.0761         0.200 
    7     817        1367.0767         0.200 
    8     817        1367.0772         0.200 
    9     817        1367.0778         0.200 
   10     817        1367.0783         0.200 
   11     817        1367.0789         0.200 
   12     817        1367.0794         0.200 
    1     818        1367.0800         0.200 
    2     818        1367.0806         0.200 
    3     818        1367.0811         0.200 
    4     818        1367.0817         0.200 
    5     818        1367.0822         0.200 
    6     818        1367.0828         0.200 
    7     818        1367.0833         0.200 
    8     818        1367.0839         0.200 
    9     818        1367.0844         0.200 
   10     818        1367.0850         0.200 
   11     818        1367.0856         0.200 
   12     818        1367.0861         0.200 
    1     819        1367.0867         0.200 
    2     819        1367.0872         0.200 
    3     819        1367.0878         0.200 
    4     819        1367.0883         0.200 
    5     819        1367.0889         0.200 
    6     819        1367.0894         0.200 
    7     819        1367.0900         0.200 
    8     819        1367.0906         0.200 
    9     819        1367.0911         0.200 
   10     819        1367.0917         0.200 
   11     819        1367.0922         0.200 
   12     819        1367.0928         0.200 
    1     820        1367.0933         0.200 
    2     820        1367.0939         0.200 
    3     820        1367.0944         0.200 
    4     820        1367.0950         0.200 
    5     820        1367.0956         0.200 
    6     820        1367.0961         0.200 
    7     820        1367.0967         0.200 
    8     820        1367.0972         0.200 
    9     820        1367.0978         0.200 
   10     820        1367.0983         0.200 
   11     820        1367.0989         0.200 
   12     820        1367.0994         0.200 
    1     821        1367.1000         0.200 
    2     821        1367.1006         0.200 
    3     821        1367.1011         0.200 
    4     821        1367.1017         0.200 
    5     821        1367.1022         0.200 
    6     821        1367.1028         0.200 
    7     821        1367.1033         0.200 
    8     821        1367.1039         0.200 
    9     821        1367.1044         0.200 
   10     821        1367.1050         0.200 
   11     821        1367.1056         0.200 
   12     821        1367.1061         0.200 
    1     822        1367.1067         0.200 
    2     822        1367.1072         0.200 
    3     822        1367.1078         0.200 
    4     822        1367.1083         0.200 
    5     822        1367.1089         0.200 
    6     822        1367.1094         0.200 
    7     822        1367.1100         0.200 
    8     822        1367.1106         0.200 
    9     822        1367.1111         0.200 
   10     822        1367.1117         0.200 
   11     822        1367.1122         0.200 
   12     822        1367.1128         0.200 
    1     823        1367.1133         0.200 
    2     823        1367.1139         0.200 
    3     823        1367.1144         0.200 
    4     823        1367.1150         0.200 
    5     823        1367.1156         0.200 
    6     823        1367.1161         0.200 
    7     823        1367.1167         0.200 
    8     823        1367.1172         0.200 
    9     823        1367.1178         0.200 
   10     823        1367.1183         0.200 
   11     823        1367.1189         0.200 
   12     823        1367.1194         0.200 
    1     824        1367.1200         0.200 
    2     824        1367.1206         0.200 
    3     824        1367.1211         0.200 
    4     824        1367.1217         0.200 
    5     824        1367.1222         0.200 
    6     824        1367.1228         0.200 
    7     824        1367.1233         0.200 
    8     824        1367.1239         0.200 
    9     824        1367.1244         0.200 
   10     824        1367.1250         0.200 
   11     824        1367.1256         0.200 
   12     824        1367.1261         0.200 
    1     825        1367.1267         0.200 
    2     825        1367.1272         0.200 
    3     825        1367.1278         0.200 
    4     825        1367.1283         0.200 
    5     825        1367.1289         0.200 
    6     825        1367.1294         0.200 
    7     825        1367.1300         0.200 
    8     825        1367.1306         0.200 
    9     825        1367.1311         0.200 
   10     825        1367.1317         0.200 
   11     825        1367.1322         0.200 
   12     825        1367.1328         0.200 
    1     826        1367.1333         0.200 
    2     826        1367.1339         0.200 
    3     826        1367.1344         0.200 
    4     826        1367.1350         0.200 
    5     826        1367.1356         0.200 
    6     826        1367.1361         0.200 
    7     826        1367.1367         0.200 
    8     826        1367.1372         0.200 
    9     826        1367.1378         0.200 
   10     826        1367.1383         0.200 
   11     826        1367.1389         0.200 
   12     826        1367.1394         0.200 
    1     827        1367.1400         0.200 
    2     827        1367.1406         0.200 
    3     827        1367.1411         0.200 
    4     827        1367.1417         0.200 
    5     827        1367.1422         0.200 
    6     827        1367.1428         0.200 
    7     827        1367.1433         0.200 
    8     827        1367.1439         0.200 
    9     827        1367.1444         0.200 
   10     827        1367.1450         0.200 
   11     827        1367.1456         0.200 
   12     827        1367.1461         0.200 
    1     828        1367.1467         0.200 
    2     828        1367.1472         0.200 
    3     828        1367.1478         0.200 
    4     828        1367.1483         0.200 
    5     828        1367.1489         0.200 
    6     828        1367.1494         0.200 
    7     828        1367.1500         0.200 
    8     828        1367.1506         0.200 
    9     828        1367.1511         0.200 
   10     828        1367.1517         0.200 
   11     828        1367.1522         0.200 
   12     828        1367.1528         0.200 
    1     829        1367.1533         0.200 
    2     829        1367.1539         0.200 
    3     829        1367.1544         0.200 
    4     829        1367.1550         0.200 
    5     829        1367.1556         0.200 
    6     829        1367.1561         0.200 
    7     829        1367.1567         0.200 
    8     829        1367.1572         0.200 
    9     829        1367.1578         0.200 
   10     829        1367.1583         0.200 
   11     829        1367.1589         0.200 
   12     829        1367.1594         0.200 
    1     830        1367.1600         0.200 
    2     830        1367.1606         0.200 
    3     830        1367.1611         0.200 
    4     830        1367.1617         0.200 
    5     830        1367.1622         0.200 
    6     830        1367.1628         0.200 
    7     830        1367.1633         0.200 
    8     830        1367.1639         0.200 
    9     830        1367.1644         0.200 
   10     830        1367.1650         0.200 
   11     830        1367.1656         0.200 
   12     830        1367.1661         0.200 
    1     831        1367.1667         0.200 
    2     831        1367.1672         0.200 
    3     831        1367.1678         0.200 
    4     831        1367.1683         0.200 
    5     831        1367.1689         0.200 
    6     831        1367.1694         0.200 
    7     831        1367.1700         0.200 
    8     831        1367.1706         0.200 
    9     831        1367.1711         0.200 
   10     831        1367.1717         0.200 
   11     831        1367.1722         0.200 
   12     831        1367.1728         0.200 
    1     832        1367.1733         0.200 
    2     832        1367.1739         0.200 
    3     832        1367.1744         0.200 
    4     832        1367.1750         0.200 
    5     832        1367.1756         0.200 
    6     832        1367.1761         0.200 
    7     832        1367.1767         0.200 
    8     832        1367.1772         0.200 
    9     832        1367.1778         0.200 
   10     832        1367.1783         0.200 
   11     832        1367.1789         0.200 
   12     832        1367.1794         0.200 
    1     833        1367.1800         0.200 
    2     833        1367.1806         0.200 
    3     833        1367.1811         0.200 
    4     833        1367.1817         0.200 
    5     833        1367.1822         0.200 
    6     833        1367.1828         0.200 
    7     833        1367.1833         0.200 
    8     833        1367.1839         0.200 
    9     833        1367.1844         0.200 
   10     833        1367.1850         0.200 
   11     833        1367.1856         0.200 
   12     833        1367.1861         0.200 
    1     834        1367.1867         0.200 
    2     834        1367.1872         0.200 
    3     834        1367.1878         0.200 
    4     834        1367.1883         0.200 
    5     834        1367.1889         0.200 
    6     834        1367.1894         0.200 
    7     834        1367.1900         0.200 
    8     834        1367.1906         0.200 
    9     834        1367.1911         0.200 
   10     834        1367.1917         0.200 
   11     834        1367.1922         0.200 
   12     834        1367.1928         0.200 
    1     835        1367.1933         0.200 
    2     835        1367.1939         0.200 
    3     835        1367.1944         0.200 
    4     835        1367.1950         0.200 
    5     835        1367.1956         0.200 
    6     835        1367.1961         0.200 
    7     835        1367.1967         0.200 
    8     835        1367.1972         0.200 
    9     835        1367.1978         0.200 
   10     835        1367.1983         0.200 
   11     835        1367.1989         0.200 
   12     835        1367.1994         0.200 
    1     836        1367.2000         0.200 
    2     836        1367.2006         0.200 
    3     836        1367.2011         0.200 
    4     836        1367.2017         0.200 
    5     836        1367.2022         0.200 
    6     836        1367.2028         0.200 
    7     836        1367.2033         0.200 
    8     836        1367.2039         0.200 
    9     836        1367.2044         0.200 
   10     836        1367.2050         0.200 
   11     836        1367.2056         0.200 
