"","X.1","X","Lat","Lon","Year","Week","W","Temp","Location","Cpool"
"11208",12851,12851,65.6218225541229,21.9554795979508,2085,25,0.81443021978022,15.6096,"Luleå",2.83826604550598
"11209",12852,12852,65.6218225541229,21.9554795979508,2085,26,0.754392124542125,18.8298142857143,"Luleå",2.89410545480978
"11210",12853,12853,65.6218225541229,21.9554795979508,2085,27,0.699273351648352,17.4166285714286,"Luleå",2.93031273127089
"11211",12854,12854,65.6218225541229,21.9554795979508,2085,28,0.589224816849817,16.7897571428571,"Luleå",3.00530291678467
"11212",12855,12855,65.6218225541229,21.9554795979508,2085,29,0.512671245421245,19.6699142857143,"Luleå",3.19329546100012
"11213",12856,12856,65.6218225541229,21.9554795979508,2085,30,0.521460805860806,19.8901428571429,"Luleå",3.24766823042154
"11214",12857,12857,65.6218225541229,21.9554795979508,2085,31,0.561894139194139,17.1673714285714,"Luleå",3.3155877890043
"11215",12858,12858,65.6218225541229,21.9554795979508,2085,32,0.521070512820513,17.4336,"Luleå",3.3553702920332
"11216",12859,12859,65.6218225541229,21.9554795979508,2085,33,0.525959615384615,14.8153714285714,"Luleå",3.4011939045914
"11217",12860,12860,65.6218225541229,21.9554795979508,2085,34,0.531444688644689,14.1800714285714,"Luleå",3.42059519901669
"11218",12861,12861,65.6218225541229,21.9554795979508,2085,35,0.543369047619048,12.9229,"Luleå",3.48588536014094
"11219",12862,12862,65.6218225541229,21.9554795979508,2085,36,0.558145512820513,14.3677714285714,"Luleå",3.39533981796093
"11220",12863,12863,65.6218225541229,21.9554795979508,2085,37,0.544893406593407,14.1315285714286,"Luleå",3.33241026413466
"11221",12864,12864,65.6218225541229,21.9554795979508,2085,38,0.510074816849817,10.6211428571429,"Luleå",3.30537759142475
"11222",12865,12865,65.6218225541229,21.9554795979508,2085,39,0.540450641025641,6.85764285714286,"Luleå",3.25073864928551
"11223",12866,12866,65.6218225541229,21.9554795979508,2085,40,0.529391941391941,5.71731428571429,"Luleå",3.20175173023415
"11224",12867,12867,65.6218225541229,21.9554795979508,2085,41,0.59507967032967,8.06405714285714,"Luleå",3.14129980334535
"11225",12868,12868,65.6218225541229,21.9554795979508,2085,42,0.744652380952381,7.23368571428571,"Luleå",3.03303097032202
"11226",12869,12869,65.6218225541229,21.9554795979508,2085,43,0.772537087912088,8.26261428571429,"Luleå",2.83915951049321
"11227",12870,12870,65.6218225541229,21.9554795979508,2085,44,0.748122435897436,1.92105714285714,"Luleå",2.66793553438821
"11228",12871,12871,65.6218225541229,21.9554795979508,2085,45,0.740630036630037,-4.00962857142857,"Luleå",2.50066321000107
"11229",12872,12872,65.6218225541229,21.9554795979508,2085,46,0.870678754578755,-0.872271428571429,"Luleå",2.32140341897498
"11230",12873,12873,65.6218225541229,21.9554795979508,2085,47,0.911139377289377,-2.00467142857143,"Luleå",2.15870498721336
"11231",12874,12874,65.6218225541229,21.9554795979508,2085,48,0.952416025641026,-8.52757142857143,"Luleå",2.00729466597293
"11232",12875,12875,65.6218225541229,21.9554795979508,2085,49,0.952416025641026,-9.78025714285714,"Luleå",1.87710266587072
"11233",12876,12876,65.6218225541229,21.9554795979508,2085,50,0.952416025641026,-18.0537428571429,"Luleå",1.75045982355089
"11234",12877,12877,65.6218225541229,21.9554795979508,2085,51,0.952416025641026,-9.01877142857143,"Luleå",1.62160925563806
